date_time,point_id,field,latitude,longitude,easting,northing,soil_moisture,soil_moisture_1,soil_moisture_2,soil_moisture_3,soil_moisture_4,soil_moisture_5,soil_moisture_6
2014-08-04 12:37:00,P_34,Big,48.69887,12.87071,343326.2418466484,5396169.014593262,0.079,0.07,0.085,0.079,0.067,0.094,
2014-08-04 12:37:00,P_35,Big,48.69875,12.87003,343275.8375320368,5396157.074336072,0.0984,0.08,0.096,0.106,0.106,0.10400000000000001,
2014-08-04 12:37:00,P_36,Big,48.6986,12.86937,343226.81131226255,5396141.7589114,0.08966666666666667,0.078,0.111,0.08900000000000001,0.08800000000000001,0.068,0.10400000000000001
2014-08-04 12:37:00,P_37,Big,48.6985,12.86876,343181.6190062343,5396131.898537868,0.08933333333333333,0.08,0.086,0.07,0.12300000000000001,0.10300000000000001,0.07400000000000001
2014-08-04 12:37:00,P_38,Big,48.69839,12.86828,343145.9604041759,5396120.659551836,0.0944,0.096,0.075,0.092,0.106,0.10300000000000001,
2014-08-21 13:45:00,P_1,Triangular,48.68974,12.85409,342074.84601560433,5395188.510046734,0.2055,0.235,0.126,0.235,0.175,0.258,0.204
2014-08-21 13:45:00,P_2,Triangular,48.68977,12.85443,342099.9601704363,5395191.14035908,0.1256,0.10300000000000001,0.138,0.10099999999999999,0.124,0.162,
2014-08-21 13:45:00,P_3,Triangular,48.68982,12.85497,342139.8546558557,5395195.579671694,0.12983333333333333,0.159,0.08800000000000001,0.12,0.099,0.16699999999999998,0.146
2014-08-21 13:45:00,P_4,Triangular,48.68986,12.85554,342181.9254709929,5395198.845677719,0.11983333333333335,0.053,0.115,0.131,0.145,0.11199999999999999,0.163
2014-08-21 13:45:00,P_5,Triangular,48.68992,12.85607,342221.11517443066,5395204.417756789,0.143,0.163,0.163,0.131,0.15,0.10800000000000001,
2014-08-21 13:45:00,P_6,Triangular,48.68998,12.85664,342263.24834030203,5395209.9073559735,0.12250000000000001,0.10400000000000001,0.094,0.205,0.141,0.11699999999999999,0.07400000000000001
2014-08-21 00:00:00,P_7,Triangular,48.6912,12.85359,342042.62002959766,5395351.823775094,0.18616666666666667,0.177,0.196,0.235,0.165,0.14300000000000002,0.201
2014-08-21 00:00:00,P_8,Triangular,48.69044,12.85411,342078.5076782454,5395266.273134973,0.1635,0.214,0.13699999999999998,0.156,0.128,0.135,0.21100000000000002
2014-08-21 00:00:00,P_9,Triangular,48.69053,12.85464,342117.79088478955,5395275.178964086,0.1445,0.163,0.171,0.107,0.182,0.155,0.08900000000000001
2014-08-21 00:00:00,P_10,Triangular,48.69056,12.85526,342163.5092597061,5395277.22979285,0.15833333333333335,0.19399999999999998,0.201,0.157,0.151,0.124,0.12300000000000001
2014-08-21 00:00:00,P_11,Triangular,48.69041,12.85369,342047.5067864213,5395263.8086520955,0.18166666666666667,0.17,0.214,0.166,0.177,0.183,0.18
2014-08-21 12:20:00,P_1,Meteo,48.69476,12.87527,343649.01607093966,5395702.828450965,0.1706,0.15,0.187,0.17800000000000002,0.163,0.175,
2014-08-21 12:20:00,P_2,Meteo,48.69426,12.87557,343669.5420121924,5395646.638484684,0.1665,0.145,0.17800000000000002,0.147,0.14800000000000002,0.228,0.153
2014-08-21 12:20:00,P_3,Meteo,48.69415,12.87497,343625.0515926315,5395635.642478094,0.1618,0.16699999999999998,0.141,0.16399999999999998,0.156,0.18100000000000002,
